date,reporter,total_exports,gdp,partner,partner_exports,beta
2017-01-01,Austria,412122317.7096774,1121669763.0241318,Russia,5789950.079193549,0.005161902611677144
2017-01-02,Austria,412122317.7096774,1121669763.0241318,Russia,5789950.079193549,0.005161902611677144
2017-01-03,Austria,412122317.7096774,1121669763.0241318,Russia,5789950.079193549,0.005161902611677144
2017-01-04,Austria,412122317.7096774,1121669763.0241318,Russia,5789950.079193549,0.005161902611677144
2017-01-05,Austria,412122317.7096774,1121669763.0241318,Russia,5789950.079193549,0.005161902611677144
2017-01-06,Austria,412122317.7096774,1121669763.0241318,Russia,5789950.079193549,0.005161902611677144
2017-01-07,Austria,412122317.7096774,1121669763.0241318,Russia,5789950.079193549,0.005161902611677144
2017-01-08,Austria,412122317.7096774,1121669763.0241318,Russia,5789950.079193549,0.005161902611677144
2017-01-09,Austria,412122317.7096774,1121669763.0241318,Russia,5789950.079193549,0.005161902611677144
2017-01-10,Austria,412122317.7096774,1121669763.0241318,Russia,5789950.079193549,0.005161902611677144
2017-01-11,Austria,412122317.7096774,1121669763.0241318,Russia,5789950.079193549,0.005161902611677144
2017-01-12,Austria,412122317.7096774,1121669763.0241318,Russia,5789950.079193549,0.005161902611677144
2017-01-13,Austria,412122317.7096774,1121669763.0241318,Russia,5789950.079193549,0.005161902611677144
2017-01-14,Austria,412122317.7096774,1121669763.0241318,Russia,5789950.079193549,0.005161902611677144
2017-01-15,Austria,412122317.7096774,1121669763.0241318,Russia,5789950.079193549,0.005161902611677144
2017-01-16,Austria,412122317.7096774,1121669763.0241318,Russia,5789950.079193549,0.005161902611677144
2017-01-17,Austria,412122317.7096774,1121669763.0241318,Russia,5789950.079193549,0.005161902611677144
2017-01-18,Austria,412122317.7096774,1121669763.0241318,Russia,5789950.079193549,0.005161902611677144
2017-01-19,Austria,412122317.7096774,1121669763.0241318,Russia,5789950.079193549,0.005161902611677144
2017-01-20,Austria,412122317.7096774,1121669763.0241318,Russia,5789950.079193549,0.005161902611677144
2017-01-21,Austria,412122317.7096774,1121669763.0241318,Russia,5789950.079193549,0.005161902611677144
2017-01-22,Austria,412122317.7096774,1121669763.0241318,Russia,5789950.079193549,0.005161902611677144
2017-01-23,Austria,412122317.7096774,1121669763.0241318,Russia,5789950.079193549,0.005161902611677144
2017-01-24,Austria,412122317.7096774,1121669763.0241318,Russia,5789950.079193549,0.005161902611677144
2017-01-25,Austria,412122317.7096774,1121669763.0241318,Russia,5789950.079193549,0.005161902611677144
2017-01-26,Austria,412122317.7096774,1121669763.0241318,Russia,5789950.079193549,0.005161902611677144
2017-01-27,Austria,412122317.7096774,1121669763.0241318,Russia,5789950.079193549,0.005161902611677144
2017-01-28,Austria,412122317.7096774,1121669763.0241318,Russia,5789950.079193549,0.005161902611677144
2017-01-29,Austria,412122317.7096774,1121669763.0241318,Russia,5789950.079193549,0.005161902611677144
2017-01-30,Austria,412122317.7096774,1121669763.0241318,Russia,5789950.079193549,0.005161902611677144
2017-01-31,Austria,412122317.7096774,1121669763.0241318,Russia,5789950.079193549,0.005161902611677144
2017-02-01,Austria,445155295.28571427,1241848666.2052886,Russia,6536097.291107142,0.005263199509711167
2017-02-02,Austria,445155295.28571427,1241848666.2052886,Russia,6536097.291107142,0.005263199509711167
2017-02-03,Austria,445155295.28571427,1241848666.2052886,Russia,6536097.291107142,0.005263199509711167
2017-02-04,Austria,445155295.28571427,1241848666.2052886,Russia,6536097.291107142,0.005263199509711167
2017-02-05,Austria,445155295.28571427,1241848666.2052886,Russia,6536097.291107142,0.005263199509711167
2017-02-06,Austria,445155295.28571427,1241848666.2052886,Russia,6536097.291107142,0.005263199509711167
2017-02-07,Austria,445155295.28571427,1241848666.2052886,Russia,6536097.291107142,0.005263199509711167
2017-02-08,Austria,445155295.28571427,1241848666.2052886,Russia,6536097.291107142,0.005263199509711167
2017-02-09,Austria,445155295.28571427,1241848666.2052886,Russia,6536097.291107142,0.005263199509711167
2017-02-10,Austria,445155295.28571427,1241848666.2052886,Russia,6536097.291107142,0.005263199509711167
2017-02-11,Austria,445155295.28571427,1241848666.2052886,Russia,6536097.291107142,0.005263199509711167
2017-02-12,Austria,445155295.28571427,1241848666.2052886,Russia,6536097.291107142,0.005263199509711167
2017-02-13,Austria,445155295.28571427,1241848666.2052886,Russia,6536097.291107142,0.005263199509711167
2017-02-14,Austria,445155295.28571427,1241848666.2052886,Russia,6536097.291107142,0.005263199509711167
2017-02-15,Austria,445155295.28571427,1241848666.2052886,Russia,6536097.291107142,0.005263199509711167
2017-02-16,Austria,445155295.28571427,1241848666.2052886,Russia,6536097.291107142,0.005263199509711167
2017-02-17,Austria,445155295.28571427,1241848666.2052886,Russia,6536097.291107142,0.005263199509711167
2017-02-18,Austria,445155295.28571427,1241848666.2052886,Russia,6536097.291107142,0.005263199509711167
2017-02-19,Austria,445155295.28571427,1241848666.2052886,Russia,6536097.291107142,0.005263199509711167
2017-02-20,Austria,445155295.28571427,1241848666.2052886,Russia,6536097.291107142,0.005263199509711167
2017-02-21,Austria,445155295.28571427,1241848666.2052886,Russia,6536097.291107142,0.005263199509711167
2017-02-22,Austria,445155295.28571427,1241848666.2052886,Russia,6536097.291107142,0.005263199509711167
2017-02-23,Austria,445155295.28571427,1241848666.2052886,Russia,6536097.291107142,0.005263199509711167
2017-02-24,Austria,445155295.28571427,1241848666.2052886,Russia,6536097.291107142,0.005263199509711167
2017-02-25,Austria,445155295.28571427,1241848666.2052886,Russia,6536097.291107142,0.005263199509711167
2017-02-26,Austria,445155295.28571427,1241848666.2052886,Russia,6536097.291107142,0.005263199509711167
2017-02-27,Austria,445155295.28571427,1241848666.2052886,Russia,6536097.291107142,0.005263199509711167
2017-02-28,Austria,445155295.28571427,1241848666.2052886,Russia,6536097.291107142,0.005263199509711167
2017-03-01,Austria,463908708.483871,1121669763.0241318,Russia,6163268.481806451,0.005494726420358943
2017-03-02,Austria,463908708.483871,1121669763.0241318,Russia,6163268.481806451,0.005494726420358943
2017-03-03,Austria,463908708.483871,1121669763.0241318,Russia,6163268.481806451,0.005494726420358943
2017-03-04,Austria,463908708.483871,1121669763.0241318,Russia,6163268.481806451,0.005494726420358943
2017-03-05,Austria,463908708.483871,1121669763.0241318,Russia,6163268.481806451,0.005494726420358943
2017-03-06,Austria,463908708.483871,1121669763.0241318,Russia,6163268.481806451,0.005494726420358943
2017-03-07,Austria,463908708.483871,1121669763.0241318,Russia,6163268.481806451,0.005494726420358943
2017-03-08,Austria,463908708.483871,1121669763.0241318,Russia,6163268.481806451,0.005494726420358943
2017-03-09,Austria,463908708.483871,1121669763.0241318,Russia,6163268.481806451,0.005494726420358943
2017-03-10,Austria,463908708.483871,1121669763.0241318,Russia,6163268.481806451,0.005494726420358943
2017-03-11,Austria,463908708.483871,1121669763.0241318,Russia,6163268.481806451,0.005494726420358943
2017-03-12,Austria,463908708.483871,1121669763.0241318,Russia,6163268.481806451,0.005494726420358943
2017-03-13,Austria,463908708.483871,1121669763.0241318,Russia,6163268.481806451,0.005494726420358943
2017-03-14,Austria,463908708.483871,1121669763.0241318,Russia,6163268.481806451,0.005494726420358943
2017-03-15,Austria,463908708.483871,1121669763.0241318,Russia,6163268.481806451,0.005494726420358943
2017-03-16,Austria,463908708.483871,1121669763.0241318,Russia,6163268.481806451,0.005494726420358943
2017-03-17,Austria,463908708.483871,1121669763.0241318,Russia,6163268.481806451,0.005494726420358943
2017-03-18,Austria,463908708.483871,1121669763.0241318,Russia,6163268.481806451,0.005494726420358943
2017-03-19,Austria,463908708.483871,1121669763.0241318,Russia,6163268.481806451,0.005494726420358943
2017-03-20,Austria,463908708.483871,1121669763.0241318,Russia,6163268.481806451,0.005494726420358943
2017-03-21,Austria,463908708.483871,1121669763.0241318,Russia,6163268.481806451,0.005494726420358943
2017-03-22,Austria,463908708.483871,1121669763.0241318,Russia,6163268.481806451,0.005494726420358943
2017-03-23,Austria,463908708.483871,1121669763.0241318,Russia,6163268.481806451,0.005494726420358943
2017-03-24,Austria,463908708.483871,1121669763.0241318,Russia,6163268.481806451,0.005494726420358943
2017-03-25,Austria,463908708.483871,1121669763.0241318,Russia,6163268.481806451,0.005494726420358943
2017-03-26,Austria,463908708.483871,1121669763.0241318,Russia,6163268.481806451,0.005494726420358943
2017-03-27,Austria,463908708.483871,1121669763.0241318,Russia,6163268.481806451,0.005494726420358943
2017-03-28,Austria,463908708.483871,1121669763.0241318,Russia,6163268.481806451,0.005494726420358943
2017-03-29,Austria,463908708.483871,1121669763.0241318,Russia,6163268.481806451,0.005494726420358943
2017-03-30,Austria,463908708.483871,1121669763.0241318,Russia,6163268.481806451,0.005494726420358943
2017-03-31,Austria,463908708.483871,1121669763.0241318,Russia,6163268.481806451,0.005494726420358943
2017-04-01,Austria,415641291.96666664,1159058755.124936,Russia,6400443.570733334,0.005522104502841553
2017-04-02,Austria,415641291.96666664,1159058755.124936,Russia,6400443.570733334,0.005522104502841553
2017-04-03,Austria,415641291.96666664,1159058755.124936,Russia,6400443.570733334,0.005522104502841553
2017-04-04,Austria,415641291.96666664,1159058755.124936,Russia,6400443.570733334,0.005522104502841553
2017-04-05,Austria,415641291.96666664,1159058755.124936,Russia,6400443.570733334,0.005522104502841553
2017-04-06,Austria,415641291.96666664,1159058755.124936,Russia,6400443.570733334,0.005522104502841553
2017-04-07,Austria,415641291.96666664,1159058755.124936,Russia,6400443.570733334,0.005522104502841553
2017-04-08,Austria,415641291.96666664,1159058755.124936,Russia,6400443.570733334,0.005522104502841553
2017-04-09,Austria,415641291.96666664,1159058755.124936,Russia,6400443.570733334,0.005522104502841553
2017-04-10,Austria,415641291.96666664,1159058755.124936,Russia,6400443.570733334,0.005522104502841553
2017-04-11,Austria,415641291.96666664,1159058755.124936,Russia,6400443.570733334,0.005522104502841553
2017-04-12,Austria,415641291.96666664,1159058755.124936,Russia,6400443.570733334,0.005522104502841553
2017-04-13,Austria,415641291.96666664,1159058755.124936,Russia,6400443.570733334,0.005522104502841553
2017-04-14,Austria,415641291.96666664,1159058755.124936,Russia,6400443.570733334,0.005522104502841553
2017-04-15,Austria,415641291.96666664,1159058755.124936,Russia,6400443.570733334,0.005522104502841553
2017-04-16,Austria,415641291.96666664,1159058755.124936,Russia,6400443.570733334,0.005522104502841553
2017-04-17,Austria,415641291.96666664,1159058755.124936,Russia,6400443.570733334,0.005522104502841553
2017-04-18,Austria,415641291.96666664,1159058755.124936,Russia,6400443.570733334,0.005522104502841553
2017-04-19,Austria,415641291.96666664,1159058755.124936,Russia,6400443.570733334,0.005522104502841553
2017-04-20,Austria,415641291.96666664,1159058755.124936,Russia,6400443.570733334,0.005522104502841553
2017-04-21,Austria,415641291.96666664,1159058755.124936,Russia,6400443.570733334,0.005522104502841553
2017-04-22,Austria,415641291.96666664,1159058755.124936,Russia,6400443.570733334,0.005522104502841553
2017-04-23,Austria,415641291.96666664,1159058755.124936,Russia,6400443.570733334,0.005522104502841553
2017-04-24,Austria,415641291.96666664,1159058755.124936,Russia,6400443.570733334,0.005522104502841553
2017-04-25,Austria,415641291.96666664,1159058755.124936,Russia,6400443.570733334,0.005522104502841553
2017-04-26,Austria,415641291.96666664,1159058755.124936,Russia,6400443.570733334,0.005522104502841553
2017-04-27,Austria,415641291.96666664,1159058755.124936,Russia,6400443.570733334,0.005522104502841553
2017-04-28,Austria,415641291.96666664,1159058755.124936,Russia,6400443.570733334,0.005522104502841553
2017-04-29,Austria,415641291.96666664,1159058755.124936,Russia,6400443.570733334,0.005522104502841553
2017-04-30,Austria,415641291.96666664,1159058755.124936,Russia,6400443.570733334,0.005522104502841553
2017-05-01,Austria,467162604.7419355,1121669763.0241318,Russia,6621106.379193548,0.005902901725140915
2017-05-02,Austria,467162604.7419355,1121669763.0241318,Russia,6621106.379193548,0.005902901725140915
2017-05-03,Austria,467162604.7419355,1121669763.0241318,Russia,6621106.379193548,0.005902901725140915
2017-05-04,Austria,467162604.7419355,1121669763.0241318,Russia,6621106.379193548,0.005902901725140915
2017-05-05,Austria,467162604.7419355,1121669763.0241318,Russia,6621106.379193548,0.005902901725140915
2017-05-06,Austria,467162604.7419355,1121669763.0241318,Russia,6621106.379193548,0.005902901725140915
2017-05-07,Austria,467162604.7419355,1121669763.0241318,Russia,6621106.379193548,0.005902901725140915
2017-05-08,Austria,467162604.7419355,1121669763.0241318,Russia,6621106.379193548,0.005902901725140915
2017-05-09,Austria,467162604.7419355,1121669763.0241318,Russia,6621106.379193548,0.005902901725140915
2017-05-10,Austria,467162604.7419355,1121669763.0241318,Russia,6621106.379193548,0.005902901725140915
2017-05-11,Austria,467162604.7419355,1121669763.0241318,Russia,6621106.379193548,0.005902901725140915
2017-05-12,Austria,467162604.7419355,1121669763.0241318,Russia,6621106.379193548,0.005902901725140915
2017-05-13,Austria,467162604.7419355,1121669763.0241318,Russia,6621106.379193548,0.005902901725140915
2017-05-14,Austria,467162604.7419355,1121669763.0241318,Russia,6621106.379193548,0.005902901725140915
2017-05-15,Austria,467162604.7419355,1121669763.0241318,Russia,6621106.379193548,0.005902901725140915
2017-05-16,Austria,467162604.7419355,1121669763.0241318,Russia,6621106.379193548,0.005902901725140915
2017-05-17,Austria,467162604.7419355,1121669763.0241318,Russia,6621106.379193548,0.005902901725140915
2017-05-18,Austria,467162604.7419355,1121669763.0241318,Russia,6621106.379193548,0.005902901725140915
2017-05-19,Austria,467162604.7419355,1121669763.0241318,Russia,6621106.379193548,0.005902901725140915
2017-05-20,Austria,467162604.7419355,1121669763.0241318,Russia,6621106.379193548,0.005902901725140915
2017-05-21,Austria,467162604.7419355,1121669763.0241318,Russia,6621106.379193548,0.005902901725140915
2017-05-22,Austria,467162604.7419355,1121669763.0241318,Russia,6621106.379193548,0.005902901725140915
2017-05-23,Austria,467162604.7419355,1121669763.0241318,Russia,6621106.379193548,0.005902901725140915
2017-05-24,Austria,467162604.7419355,1121669763.0241318,Russia,6621106.379193548,0.005902901725140915
2017-05-25,Austria,467162604.7419355,1121669763.0241318,Russia,6621106.379193548,0.005902901725140915
2017-05-26,Austria,467162604.7419355,1121669763.0241318,Russia,6621106.379193548,0.005902901725140915
2017-05-27,Austria,467162604.7419355,1121669763.0241318,Russia,6621106.379193548,0.005902901725140915
2017-05-28,Austria,467162604.7419355,1121669763.0241318,Russia,6621106.379193548,0.005902901725140915
2017-05-29,Austria,467162604.7419355,1121669763.0241318,Russia,6621106.379193548,0.005902901725140915
2017-05-30,Austria,467162604.7419355,1121669763.0241318,Russia,6621106.379193548,0.005902901725140915
2017-05-31,Austria,467162604.7419355,1121669763.0241318,Russia,6621106.379193548,0.005902901725140915
2017-06-01,Austria,458971606.96666664,1159058755.124936,Russia,7415552.210966666,0.006397908801583865
2017-06-02,Austria,458971606.96666664,1159058755.124936,Russia,7415552.210966666,0.006397908801583865
2017-06-03,Austria,458971606.96666664,1159058755.124936,Russia,7415552.210966666,0.006397908801583865
2017-06-04,Austria,458971606.96666664,1159058755.124936,Russia,7415552.210966666,0.006397908801583865
2017-06-05,Austria,458971606.96666664,1159058755.124936,Russia,7415552.210966666,0.006397908801583865
2017-06-06,Austria,458971606.96666664,1159058755.124936,Russia,7415552.210966666,0.006397908801583865
2017-06-07,Austria,458971606.96666664,1159058755.124936,Russia,7415552.210966666,0.006397908801583865
2017-06-08,Austria,458971606.96666664,1159058755.124936,Russia,7415552.210966666,0.006397908801583865
2017-06-09,Austria,458971606.96666664,1159058755.124936,Russia,7415552.210966666,0.006397908801583865
2017-06-10,Austria,458971606.96666664,1159058755.124936,Russia,7415552.210966666,0.006397908801583865
2017-06-11,Austria,458971606.96666664,1159058755.124936,Russia,7415552.210966666,0.006397908801583865
2017-06-12,Austria,458971606.96666664,1159058755.124936,Russia,7415552.210966666,0.006397908801583865
2017-06-13,Austria,458971606.96666664,1159058755.124936,Russia,7415552.210966666,0.006397908801583865
2017-06-14,Austria,458971606.96666664,1159058755.124936,Russia,7415552.210966666,0.006397908801583865
2017-06-15,Austria,458971606.96666664,1159058755.124936,Russia,7415552.210966666,0.006397908801583865
2017-06-16,Austria,458971606.96666664,1159058755.124936,Russia,7415552.210966666,0.006397908801583865
2017-06-17,Austria,458971606.96666664,1159058755.124936,Russia,7415552.210966666,0.006397908801583865
2017-06-18,Austria,458971606.96666664,1159058755.124936,Russia,7415552.210966666,0.006397908801583865
2017-06-19,Austria,458971606.96666664,1159058755.124936,Russia,7415552.210966666,0.006397908801583865
2017-06-20,Austria,458971606.96666664,1159058755.124936,Russia,7415552.210966666,0.006397908801583865
2017-06-21,Austria,458971606.96666664,1159058755.124936,Russia,7415552.210966666,0.006397908801583865
2017-06-22,Austria,458971606.96666664,1159058755.124936,Russia,7415552.210966666,0.006397908801583865
2017-06-23,Austria,458971606.96666664,1159058755.124936,Russia,7415552.210966666,0.006397908801583865
2017-06-24,Austria,458971606.96666664,1159058755.124936,Russia,7415552.210966666,0.006397908801583865
2017-06-25,Austria,458971606.96666664,1159058755.124936,Russia,7415552.210966666,0.006397908801583865
2017-06-26,Austria,458971606.96666664,1159058755.124936,Russia,7415552.210966666,0.006397908801583865
2017-06-27,Austria,458971606.96666664,1159058755.124936,Russia,7415552.210966666,0.006397908801583865
2017-06-28,Austria,458971606.96666664,1159058755.124936,Russia,7415552.210966666,0.006397908801583865
2017-06-29,Austria,458971606.96666664,1159058755.124936,Russia,7415552.210966666,0.006397908801583865
2017-06-30,Austria,458971606.96666664,1159058755.124936,Russia,7415552.210966666,0.006397908801583865
2017-07-01,Austria,448040415.83870965,1121669763.0241318,Russia,6398106.321129032,0.005704090929472066
2017-07-02,Austria,448040415.83870965,1121669763.0241318,Russia,6398106.321129032,0.005704090929472066
2017-07-03,Austria,448040415.83870965,1121669763.0241318,Russia,6398106.321129032,0.005704090929472066
2017-07-04,Austria,448040415.83870965,1121669763.0241318,Russia,6398106.321129032,0.005704090929472066
2017-07-05,Austria,448040415.83870965,1121669763.0241318,Russia,6398106.321129032,0.005704090929472066
2017-07-06,Austria,448040415.83870965,1121669763.0241318,Russia,6398106.321129032,0.005704090929472066
2017-07-07,Austria,448040415.83870965,1121669763.0241318,Russia,6398106.321129032,0.005704090929472066
2017-07-08,Austria,448040415.83870965,1121669763.0241318,Russia,6398106.321129032,0.005704090929472066
2017-07-09,Austria,448040415.83870965,1121669763.0241318,Russia,6398106.321129032,0.005704090929472066
2017-07-10,Austria,448040415.83870965,1121669763.0241318,Russia,6398106.321129032,0.005704090929472066
2017-07-11,Austria,448040415.83870965,1121669763.0241318,Russia,6398106.321129032,0.005704090929472066
2017-07-12,Austria,448040415.83870965,1121669763.0241318,Russia,6398106.321129032,0.005704090929472066
2017-07-13,Austria,448040415.83870965,1121669763.0241318,Russia,6398106.321129032,0.005704090929472066
2017-07-14,Austria,448040415.83870965,1121669763.0241318,Russia,6398106.321129032,0.005704090929472066
2017-07-15,Austria,448040415.83870965,1121669763.0241318,Russia,6398106.321129032,0.005704090929472066
2017-07-16,Austria,448040415.83870965,1121669763.0241318,Russia,6398106.321129032,0.005704090929472066
2017-07-17,Austria,448040415.83870965,1121669763.0241318,Russia,6398106.321129032,0.005704090929472066
2017-07-18,Austria,448040415.83870965,1121669763.0241318,Russia,6398106.321129032,0.005704090929472066
2017-07-19,Austria,448040415.83870965,1121669763.0241318,Russia,6398106.321129032,0.005704090929472066
2017-07-20,Austria,448040415.83870965,1121669763.0241318,Russia,6398106.321129032,0.005704090929472066
2017-07-21,Austria,448040415.83870965,1121669763.0241318,Russia,6398106.321129032,0.005704090929472066
2017-07-22,Austria,448040415.83870965,1121669763.0241318,Russia,6398106.321129032,0.005704090929472066
2017-07-23,Austria,448040415.83870965,1121669763.0241318,Russia,6398106.321129032,0.005704090929472066
2017-07-24,Austria,448040415.83870965,1121669763.0241318,Russia,6398106.321129032,0.005704090929472066
2017-07-25,Austria,448040415.83870965,1121669763.0241318,Russia,6398106.321129032,0.005704090929472066
2017-07-26,Austria,448040415.83870965,1121669763.0241318,Russia,6398106.321129032,0.005704090929472066
2017-07-27,Austria,448040415.83870965,1121669763.0241318,Russia,6398106.321129032,0.005704090929472066
2017-07-28,Austria,448040415.83870965,1121669763.0241318,Russia,6398106.321129032,0.005704090929472066
2017-07-29,Austria,448040415.83870965,1121669763.0241318,Russia,6398106.321129032,0.005704090929472066
2017-07-30,Austria,448040415.83870965,1121669763.0241318,Russia,6398106.321129032,0.005704090929472066
2017-07-31,Austria,448040415.83870965,1121669763.0241318,Russia,6398106.321129032,0.005704090929472066
